Name	gene	Chromosome	orf_classification
YPL242C	IQG1	16	Verified
YPL241C	CIN2	16	Verified
YPL240C	HSP82	16	Verified
YPL239W	YAR1	16	Verified
YPL238C		16	Dubious
YPL237W	SUI3	16	Verified
YPL236C	ENV7	16	Verified
YPL235W	RVB2	16	Verified
YPL234C	VMA11	16	Verified
YPL233W	NSL1	16	Verified
YPL232W	SSO1	16	Verified
YPL231W	FAS2	16	Verified
YPL230W	USV1	16	Verified
YPL229W		16	Uncharacterized
YPL228W	CET1	16	Verified
YPL227C	ALG5	16	Verified
YPL226W	NEW1	16	Verified
YPL225W		16	Verified
YPL224C	MMT2	16	Verified
YPL223C	GRE1	16	Verified
YPL222W	FMP40	16	Uncharacterized
YPL222C-A		16	Dubious
YPL221W	FLC1	16	Verified
YGL135W	RPL1B	16	Verified
YPL220W	RPL1A	16	Verified
YPL219W	PCL8	16	Verified
YPL218W	SAR1	16	Verified
YPL217C	BMS1	16	Verified
YPL216W		16	Uncharacterized
YPL215W	CBP3	16	Verified
YPL214C	THI6	16	Verified
YPL213W	LEA1	16	Verified
YPL212C	PUS1	16	Verified
YPL211W	NIP7	16	Verified
YPL210C	SRP72	16	Verified
YPL209C	IPL1	16	Verified
YPL208W	RKM1	16	Verified
YPL207W	TYW1	16	Verified
YPL206C	PGC1	16	Verified
YPL205C		16	Dubious
YPL204W	HRR25	16	Verified
YPL203W	TPK2	16	Verified
YPL202C	AFT2	16	Verified
YPL201C	YIG1	16	Verified
YPL200W	CSM4	16	Verified
YPL199C		16	Verified
YPL198W	RPL7B	16	Verified
YPL197C		16	Dubious
YPL196W	OXR1	16	Verified
YPL195W	APL5	16	Verified
YPL194W	DDC1	16	Verified
YPL193W	RSA1	16	Verified
YPL192C	PRM3	16	Verified
YPL191C		16	Verified
YPL190C	NAB3	16	Verified
YPL189C-A	COA2	16	Verified
YPL189W	GUP2	16	Verified
YPL188W	POS5	16	Verified
YPL187W	MF%28ALPHA%291	16	Verified
YPL186C	UIP4	16	Verified
YPL184C	MRN1	16	Verified
YPL183W-A	RTC6	16	Verified
YPL183C	RTT10	16	Verified
YPL182C		16	Dubious
YPL181W	CTI6	16	Verified
YPL180W	TCO89	16	Verified
YPL179W	PPQ1	16	Verified
YPL178W	CBC2	16	Verified
YPL177C	CUP9	16	Verified
YPL176C	TRE1	16	Verified
YPL175W	SPT14	16	Verified
YPL174C	NIP100	16	Verified
YPL173W	MRPL40	16	Verified
YPL172C	COX10	16	Verified
YPL171C	OYE3	16	Verified
YPL170W	DAP1	16	Verified
YPL169C	MEX67	16	Verified
YPL168W	MRX4	16	Uncharacterized
YPL167C	REV3	16	Verified
YPL166W	ATG29	16	Verified
YPL165C	SET6	16	Verified
YPL164C	MLH3	16	Verified
YPL163C	SVS1	16	Verified
YPL162C		16	Uncharacterized
YPL161C	BEM4	16	Verified
YPL160W	CDC60	16	Verified
YPL159C	PET20	16	Verified
YPL158C	AIM44	16	Verified
YPL157W	TGS1	16	Verified
YPL156C	PRM4	16	Verified
YPL155C	KIP2	16	Verified
YPL154C	PEP4	16	Verified
YPL153C	RAD53	16	Verified
YPL152W-A		16	Uncharacterized
YPL152W	RRD2	16	Verified
YPL151C	PRP46	16	Verified
YPL150W		16	Uncharacterized
YPL149W	ATG5	16	Verified
YPL148C	PPT2	16	Verified
YPL147W	PXA1	16	Verified
YPL146C	NOP53	16	Verified
YPL145C	KES1	16	Verified
YPL144W	POC4	16	Verified
YPL143W	RPL33A	16	Verified
YPL142C		16	Dubious
YPL141C	FRK1	16	Verified
YPL140C	MKK2	16	Verified
YPL139C	UME1	16	Verified
YPL138C	SPP1	16	Verified
YPL137C	GIP3	16	Verified
YPL136W		16	Dubious
YPL135W	ISU1	16	Verified
YPL135C-A		16	Dubious
YPL134C	ODC1	16	Verified
YPL133C	RDS2	16	Verified
YPL132W	COX11	16	Verified
YPL131W	RPL5	16	Verified
YPL130W	SPO19	16	Verified
YPL129W	TAF14	16	Verified
YPL128C	TBF1	16	Verified
YPL127C	HHO1	16	Verified
YPL126W	NAN1	16	Verified
YPL125W	KAP120	16	Verified
YPL124W	SPC29	16	Verified
YPL123C	RNY1	16	Verified
YPL122C	TFB2	16	Verified
YPL121C	MEI5	16	Verified
YPL120W	VPS30	16	Verified
YPL119C	DBP1	16	Verified
YPL118W	MRP51	16	Verified
YPL117C	IDI1	16	Verified
YPL116W	HOS3	16	Verified
YPL115C	BEM3	16	Verified
YPL114W		16	Dubious
YPL113C		16	Verified
YPL112C	PEX25	16	Verified
YPL111W	CAR1	16	Verified
YPL110C	GDE1	16	Verified
YPL109C	MCO76	16	Uncharacterized
YPL108W		16	Uncharacterized
YPL107W	DPC25	16	Uncharacterized
YPL106C	SSE1	16	Verified
YPL105C	SYH1	16	Verified
YPL104W	MSD1	16	Verified
YPL103C	FMP30	16	Verified
YPL102C		16	Dubious
YPL101W	ELP4	16	Verified
YPL100W	ATG21	16	Verified
YPL099C	INA17	16	Verified
YPL098C	MGR2	16	Verified
YPL097W	MSY1	16	Verified
YPL096C-A	ERI1	16	Verified
YPL096W	PNG1	16	Verified
YPL095C	EEB1	16	Verified
YPL094C	SEC62	16	Verified
YPL093W	NOG1	16	Verified
YPL092W	SSU1	16	Verified
YPL091W	GLR1	16	Verified
YPL090C	RPS6A	16	Verified
YPL089C	RLM1	16	Verified
YPL088W		16	Uncharacterized
YPL087W	YDC1	16	Verified
YPL086C	ELP3	16	Verified
YPL085W	SEC16	16	Verified
YPL084W	BRO1	16	Verified
YPL083C	SEN54	16	Verified
YPL082C	MOT1	16	Verified
YPL081W	RPS9A	16	Verified
YPL080C		16	Uncharacterized
YPL079W	RPL21B	16	Verified
YPL078C	ATP4	16	Verified
YPL077C		16	Uncharacterized
YPL076W	GPI2	16	Verified
YPL075W	GCR1	16	Verified
YPL074W	YTA6	16	Verified
YPL073C		16	Dubious
YPL072W	UBP16	16	Verified
YPL071C		16	Uncharacterized
YPL070W	MUK1	16	Verified
YPL069C	BTS1	16	Verified
YPL068C		16	Uncharacterized
YPL067C	HTC1	16	Uncharacterized
YPL066W	RGL1	16	Verified
YPL065W	VPS28	16	Verified
YPL064C	CWC27	16	Verified
YPL063W	TIM50	16	Verified
YPL062W		16	Uncharacterized
YPL061W	ALD6	16	Verified
YPL060W	MFM1	16	Verified
YPL059W	GRX5	16	Verified
YPL058C	PDR12	16	Verified
YPL057C	SUR1	16	Verified
YPL055C	LGE1	16	Verified
YPL054W	LEE1	16	Verified
YPL053C	KTR6	16	Verified
YPL052W	OAZ1	16	Verified
YPL051W	ARL3	16	Verified
YPL050C	MNN9	16	Verified
YPL049C	DIG1	16	Verified
YPL048W	CAM1	16	Verified
YPL047W	SGF11	16	Verified
YPL046C	ELC1	16	Verified
YPL045W	VPS16	16	Verified
YPL044C		16	Dubious
YPL043W	NOP4	16	Verified
YPL042C	SSN3	16	Verified
YPL041C	MRX11	16	Uncharacterized
YPL040C	ISM1	16	Verified
YPL039W		16	Uncharacterized
YPL038W-A		16	Uncharacterized
YPL038W	MET31	16	Verified
YPL037C	EGD1	16	Verified
YPL036W	PMA2	16	Verified
YPL035C		16	Dubious
YPL034W		16	Uncharacterized
YPL033C	SRL4	16	Verified
YPL032C	SVL3	16	Verified
YPL031C	PHO85	16	Verified
YPL030W	TRM44	16	Verified
YPL029W	SUV3	16	Verified
YPL028W	ERG10	16	Verified
YPL027W	SMA1	16	Verified
YPL026C	SKS1	16	Verified
YPL024W	RMI1	16	Verified
YPL023C	MET12	16	Verified
YPL022W	RAD1	16	Verified
YPL021W	ECM23	16	Verified
YPL020C	ULP1	16	Verified
YPL019C	VTC3	16	Verified
YPL018W	CTF19	16	Verified
YPL017C	IRC15	16	Verified
YPL016W	SWI1	16	Verified
YPL015C	HST2	16	Verified
YPL014W	CIP1	16	Verified
YPL013C	MRPS16	16	Verified
YPL012W	RRP12	16	Verified
YPL011C	TAF3	16	Verified
YPL010W	RET3	16	Verified
YPL009C	RQC2	16	Verified
YPL008W	CHL1	16	Verified
YPL007C	TFC8	16	Verified
YPL006W	NCR1	16	Verified
YPL005W	AEP3	16	Verified
YPL004C	LSP1	16	Verified
YPL003W	ULA1	16	Verified
YPL002C	SNF8	16	Verified
YPL001W	HAT1	16	Verified
YPR001W	CIT3	16	Verified
YPR002W	PDH1	16	Verified
YPR003C		16	Uncharacterized
YPR004C	AIM45	16	Verified
YPR005C	HAL1	16	Verified
YPR006C	ICL2	16	Verified
YPR007C	REC8	16	Verified
YPR008W	HAA1	16	Verified
YPR009W	SUT2	16	Verified
YPR010C	RPA135	16	Verified
YPR010C-A	MIN8	16	Verified
YPR011C	MRX21	16	Verified
YPR012W		16	Dubious
YPR013C	CMR3	16	Uncharacterized
YPR015C		16	Uncharacterized
YPR016C	TIF6	16	Verified
YPR016W-A		16	Dubious
YPR017C	DSS4	16	Verified
YPR018W	RLF2	16	Verified
YPR019W	MCM4	16	Verified
YPR020W	ATP20	16	Verified
YPR021C	AGC1	16	Verified
YPR022C	SDD4	16	Verified
YPR023C	EAF3	16	Verified
YPR024W	YME1	16	Verified
YPR025C	CCL1	16	Verified
YPR026W	ATH1	16	Verified
YPR027C		16	Uncharacterized
YPR028W	YOP1	16	Verified
YPR029C	APL4	16	Verified
YPR030W	CSR2	16	Verified
YPR031W	NTO1	16	Verified
YPR032W	SRO7	16	Verified
YPR033C	HTS1	16	Verified
YPR034W	ARP7	16	Verified
YPR035W	GLN1	16	Verified
YPR036W	VMA13	16	Verified
YPR036W-A	SPO24	16	Verified
YPR037C	ERV2	16	Verified
YPR038W	IRC16	16	Uncharacterized
YPR039W		16	Dubious
YPR040W	TIP41	16	Verified
YPR041W	TIF5	16	Verified
YPR042C	PUF2	16	Verified
YPR043W	RPL43A	16	Verified
YPR044C	OPI11	16	Dubious
YPR045C	THP3	16	Verified
YPR046W	MCM16	16	Verified
YPR047W	MSF1	16	Verified
YPR048W	TAH18	16	Verified
YPR049C	ATG11	16	Verified
YPR050C		16	Dubious
YPR051W	MAK3	16	Verified
YPR052C	NHP6A	16	Verified
YPR053C		16	Uncharacterized
YPR054W	SMK1	16	Verified
YPR055W	SEC8	16	Verified
YPR056W	TFB4	16	Verified
YPR057W	BRR1	16	Verified
YPR058W	YMC1	16	Verified
YPR059C		16	Dubious
YPR060C	ARO7	16	Verified
YPR061C	JID1	16	Verified
YPR062W	FCY1	16	Verified
YPR063C		16	Uncharacterized
YPR064W		16	Uncharacterized
YPR065W	ROX1	16	Verified
YPR066W	UBA3	16	Verified
YPR067W	ISA2	16	Verified
YPR068C	HOS1	16	Verified
YPR069C	SPE3	16	Verified
YPR070W	MED1	16	Verified
YPR071W		16	Uncharacterized
YPR072W	NOT5	16	Verified
YPR073C	LTP1	16	Verified
YPR074C	TKL1	16	Verified
YPR074W-A		16	Dubious
YPR075C	OPY2	16	Verified
YPR076W		16	Dubious
YPR077C		16	Dubious
YPR078C		16	Uncharacterized
YPR079W	MRL1	16	Verified
YPR080W	TEF1	16	Verified
YPR081C	GRS2	16	Verified
YPR082C	DIB1	16	Verified
YPR083W	MDM36	16	Verified
YPR084W		16	Uncharacterized
YPR085C	ASA1	16	Verified
YPR086W	SUA7	16	Verified
YPR088C	SRP54	16	Verified
YPR089W		16	Uncharacterized
YPR091C	NVJ2	16	Verified
YPR092W		16	Dubious
YPR093C	ASR1	16	Verified
YPR094W	RDS3	16	Verified
YPR095C	SYT1	16	Verified
YPR096C		16	Verified
YPR097W		16	Verified
YPR098C	TMH18	16	Verified
YPR099C		16	Verified
YPR100W	MRPL51	16	Verified
YPR101W	SNT309	16	Verified
YPR102C	RPL11A	16	Verified
YPR103W	PRE2	16	Verified
YPR104C	FHL1	16	Verified
YPR105C	COG4	16	Verified
YPR106W	ISR1	16	Verified
YPR107C	YTH1	16	Verified
YPR108W	RPN7	16	Verified
YPR108W-A		16	Uncharacterized
YPR109W	GLD1	16	Verified
YPR110C	RPC40	16	Verified
YPR111W	DBF20	16	Verified
YPR112C	MRD1	16	Verified
YPR113W	PIS1	16	Verified
YPR114W		16	Uncharacterized
YPR115W	RGC1	16	Verified
YPR116W	RRG8	16	Verified
YPR117W		16	Uncharacterized
YPR118W	MRI1	16	Verified
YPR119W	CLB2	16	Verified
YPR120C	CLB5	16	Verified
YPR121W	THI22	16	Verified
YPR122W	AXL1	16	Verified
YPR123C		16	Dubious
YPR124W	CTR1	16	Verified
YPR125W	YLH47	16	Verified
YPR126C		16	Dubious
YPR127W		16	Verified
YPR128C	ANT1	16	Verified
YPR129W	SCD6	16	Verified
YPR130C		16	Dubious
YPR131C	NAT3	16	Verified
YPR132W	RPS23B	16	Verified
YPR133C	SPN1	16	Verified
YPR133W-A	TOM5	16	Verified
YPR134W	MSS18	16	Verified
YPR135W	CTF4	16	Verified
YPR136C		16	Dubious
YPR137W	RRP9	16	Verified
YPR138C	MEP3	16	Verified
YPR139C	LOA1	16	Verified
YPR140W	TAZ1	16	Verified
YPR141C	KAR3	16	Verified
YPR142C		16	Dubious
YPR143W	RRP15	16	Verified
YPR144C	NOC4	16	Verified
YPR145W	ASN1	16	Verified
YPR145C-A		16	Uncharacterized
YPR146C		16	Dubious
YPR147C		16	Verified
YPR148C		16	Verified
YPR149W	NCE102	16	Verified
YPR150W		16	Dubious
YPR151C	SUE1	16	Verified
YPR152C	URN1	16	Verified
YPR153W	MAY24	16	Verified
YPR154W	PIN3	16	Verified
YPR155C	NCA2	16	Verified
YPR156C	TPO3	16	Verified
YPR157W	TDA6	16	Uncharacterized
YPR158W	CUR1	16	Verified
YPR159W	KRE6	16	Verified
YPR159C-A		16	Uncharacterized
YPR160W	GPH1	16	Verified
YPR160W-A		16	Dubious
YPR160C-A		16	Dubious
YPR161C	SGV1	16	Verified
YPR162C	ORC4	16	Verified
YPR163C	TIF3	16	Verified
YPR164W	MMS1	16	Verified
YPR165W	RHO1	16	Verified
YPR166C	MRP2	16	Verified
YPR167C	MET16	16	Verified
YPR168W	NUT2	16	Verified
YPR169W	JIP5	16	Verified
YPR170C		16	Dubious
YPR169W-A		16	Dubious
YPR170W-B		16	Verified
YPR170W-A		16	Dubious
YPR171W	BSP1	16	Verified
YPR172W		16	Uncharacterized
YPR173C	VPS4	16	Verified
YPR174C	CSA1	16	Verified
YPR175W	DPB2	16	Verified
YPR176C	BET2	16	Verified
YPR177C		16	Dubious
YPR178W	PRP4	16	Verified
YPR179C	HDA3	16	Verified
YPR180W	AOS1	16	Verified
YPR181C	SEC23	16	Verified
YPR182W	SMX3	16	Verified
YPR183W	DPM1	16	Verified
YPR184W	GDB1	16	Verified
YPR185W	ATG13	16	Verified
YPR186C	PZF1	16	Verified
YPR187W	RPO26	16	Verified
YPR188C	MLC2	16	Verified
YPR189W	SKI3	16	Verified
YPR190C	RPC82	16	Verified
YPR191W	QCR2	16	Verified
YPR192W	AQY1	16	Verified
YPR193C	HPA2	16	Verified
YPR194C	OPT2	16	Verified
YPR195C		16	Uncharacterized
YPR196W		16	Uncharacterized
YPR197C		16	Dubious
YPR198W	SGE1	16	Verified
YPR199C	ARR1	16	Verified
YPR200C	ARR2	16	Verified
YPR201W	ARR3	16	Verified
YKL225W		15	Dubious
YOL166W-A		15	Uncharacterized
YOL164W-A		15	Uncharacterized
YOL164W	BDS1	15	Verified
YOL163W		15	Uncharacterized
YOL162W		15	Uncharacterized
YOL161C	PAU20	15	Verified
YOL159C-A		15	Verified
YOL159C	CSS3	15	Verified
YOL158C	ENB1	15	Verified
YOL157C	IMA2	15	Verified
YOL156W	HXT11	15	Verified
YOL155W-A		15	Uncharacterized
YOL154W	ZPS1	15	Verified
YOL152W	FRE7	15	Verified
YOL151W	GRE2	15	Verified
YOL150C		15	Dubious
YOL149W	DCP1	15	Verified
YOL148C	SPT20	15	Verified
YOL147C	PEX11	15	Verified
YOL146W	PSF3	15	Verified
YOL145C	CTR9	15	Verified
YOL144W	NOP8	15	Verified
YOL143C	RIB4	15	Verified
YOL142W	RRP40	15	Verified
YOL141W	PPM2	15	Verified
YOL140W	ARG8	15	Verified
YOL139C	CDC33	15	Verified
YOL138C	RTC1	15	Verified
YOL137W	BSC6	15	Verified
YOL136C	PFK27	15	Verified
YOL135C	MED7	15	Verified
YOL134C		15	Dubious
YOL133W	HRT1	15	Verified
YOL132W	GAS4	15	Verified
YOL131W		15	Uncharacterized
YOL130W	ALR1	15	Verified
YOL129W	VPS68	15	Verified
YOL128C	YGK3	15	Verified
YOL127W	RPL25	15	Verified
YOL126C	MDH2	15	Verified
YOL125W	TRM13	15	Verified
YOL124C	TRM11	15	Verified
YOL123W	HRP1	15	Verified
YOL122C	SMF1	15	Verified
YOL121C	RPS19A	15	Verified
YOL120C	RPL18A	15	Verified
YOL119C	MCH4	15	Verified
YOL118C		15	Uncharacterized
YOL117W	RRI2	15	Verified
YOL116W	MSN1	15	Verified
YOL115W	PAP2	15	Verified
YOL114C	PTH4	15	Verified
YOL113W	SKM1	15	Verified
YOL112W	MSB4	15	Verified
YOL111C	MDY2	15	Verified
YOL110W	SHR5	15	Verified
YOL109W	ZEO1	15	Verified
YOL108C	INO4	15	Verified
YOL107W		15	Uncharacterized
YOL106W		15	Dubious
YOL105C	WSC3	15	Verified
YOL104C	NDJ1	15	Verified
YOL103W	ITR2	15	Verified
YOL102C	TPT1	15	Verified
YOL101C	IZH4	15	Verified
YOL100W	PKH2	15	Verified
YOL099C		15	Dubious
YOL098C	SDD3	15	Verified
YOL097W-A		15	Uncharacterized
YOL097C	WRS1	15	Verified
YOL096C	COQ3	15	Verified
YOL095C	HMI1	15	Verified
YOL094C	RFC4	15	Verified
YOL093W	TRM10	15	Verified
YOL092W	YPQ1	15	Verified
YOL091W	SPO21	15	Verified
YOL090W	MSH2	15	Verified
YOL089C	HAL9	15	Verified
YOL088C	MPD2	15	Verified
YOL087C	DUF1	15	Verified
YOL086W-A	MHF1	15	Verified
YOL086C	ADH1	15	Verified
YOL085W-A		15	Dubious
YOL085C		15	Uncharacterized
YOL084W	PHM7	15	Verified
YOL083W	ATG34	15	Verified
YOL083C-A		15	Dubious
YOL082W	ATG19	15	Verified
YOL081W	IRA2	15	Verified
YOL080C	REX4	15	Verified
YOL079W		15	Dubious
YOL078W	AVO1	15	Verified
YOL077W-A	ATP19	15	Verified
YOL077C	BRX1	15	Verified
YOL076W	MDM20	15	Verified
YOL075C		15	Verified
YOL073C	DSC2	15	Verified
YOL072W	THP1	15	Verified
YOL071W	SDH5	15	Verified
YOL070C	NBA1	15	Verified
YOL069W	NUF2	15	Verified
YOL068C	HST1	15	Verified
YOL067C	RTG1	15	Verified
YOL066C	RIB2	15	Verified
YOL065C	INP54	15	Verified
YOL064C	MET22	15	Verified
YOL063C	CRT10	15	Verified
YOL062C	APM4	15	Verified
YOL061W	PRS5	15	Verified
YOL060C	MAM3	15	Verified
YOL059W	GPD2	15	Verified
YOL058W	ARG1	15	Verified
YOL057W		15	Verified
YOL056W	GPM3	15	Verified
YOL055C	THI20	15	Verified
YOL054W	PSH1	15	Verified
YOL053W	AIM39	15	Verified
YOL052C-A	DDR2	15	Verified
YOL052C	SPE2	15	Verified
YOL051W	GAL11	15	Verified
YOL050C		15	Dubious
YOL049W	GSH2	15	Verified
YOL048C	RRT8	15	Verified
YOL047C	LDS2	15	Verified
YOL046C		15	Dubious
YOL045W	PSK2	15	Verified
YOL044W	PEX15	15	Verified
YOL043C	NTG2	15	Verified
YOL042W	NGL1	15	Verified
YOL041C	NOP12	15	Verified
YOL040C	RPS15	15	Verified
YOL039W	RPP2A	15	Verified
YOL038W	PRE6	15	Verified
YOL037C		15	Dubious
YOL036W		15	Uncharacterized
YOL035C		15	Dubious
YOL034W	SMC5	15	Verified
YOL033W	MSE1	15	Verified
YOL032W	OPI10	15	Verified
YOL031C	SIL1	15	Verified
YOL030W	GAS5	15	Verified
YOL029C		15	Uncharacterized
YOL027C	MDM38	15	Verified
YOL026C	MIM1	15	Verified
YOL025W	LAG2	15	Verified
YOL024W		15	Uncharacterized
YOL023W	IFM1	15	Verified
YOL022C	TSR4	15	Verified
YOL021C	DIS3	15	Verified
YOL020W	TAT2	15	Verified
YOL019W-A		15	Uncharacterized
YOL019W	TOS7	15	Verified
YOL018C	TLG2	15	Verified
YOL017W	ESC8	15	Verified
YOL016C	CMK2	15	Verified
YOL015W	IRC10	15	Verified
YOL013W-A		15	Uncharacterized
YOL013C	HRD1	15	Verified
YOL012C	HTZ1	15	Verified
YOL011W	PLB3	15	Verified
YOL010W	RCL1	15	Verified
YOL009C	MDM12	15	Verified
YOL008W	COQ10	15	Verified
YOL007C	CSI2	15	Verified
YOL006C	TOP1	15	Verified
YOL005C	RPB11	15	Verified
YOL004W	SIN3	15	Verified
YOL003C	PFA4	15	Verified
YOL002C	IZH2	15	Verified
YOL001W	PHO80	15	Verified
YOR001W	RRP6	15	Verified
YOR002W	ALG6	15	Verified
YOR003W	YSP3	15	Verified
YOR004W	UTP23	15	Verified
YOR005C	DNL4	15	Verified
YOR006C	TSR3	15	Verified
YOR007C	SGT2	15	Verified
YOR008C	SLG1	15	Verified
YOR008C-A		15	Uncharacterized
YOR008W-B		15	Dubious
YOR009W	TIR4	15	Verified
YOR010C	TIR2	15	Verified
YOR011W	AUS1	15	Verified
YOR011W-A		15	Uncharacterized
YOR014W	RTS1	15	Verified
YOR015W		15	Uncharacterized
YOR016C	ERP4	15	Verified
YOR017W	PET127	15	Verified
YOR018W	ROD1	15	Verified
YOR019W		15	Verified
YOR020C	HSP10	15	Verified
YOR020W-A	MCO10	15	Verified
YOR021C	SFM1	15	Verified
YOR022C	DDL1	15	Verified
YOR023C	AHC1	15	Verified
YOR024W		15	Dubious
YOR025W	HST3	15	Verified
YOR026W	BUB3	15	Verified
YOR027W	STI1	15	Verified
YOR028C	CIN5	15	Verified
YOR029W		15	Uncharacterized
YOR030W	DFG16	15	Verified
YOR032C	HMS1	15	Verified
YOR032W-A		15	Uncharacterized
YOR033C	EXO1	15	Verified
YOR034C	AKR2	15	Verified
YOR035C	SHE4	15	Verified
YOR036W	PEP12	15	Verified
YOR037W	CYC2	15	Verified
YOR038C	HIR2	15	Verified
YOR039W	CKB2	15	Verified
YOR040W	GLO4	15	Verified
YOR041C		15	Dubious
YOR042W	CUE5	15	Verified
YOR043W	WHI2	15	Verified
YOR044W	IRC23	15	Verified
YOR045W	TOM6	15	Verified
YOR046C	DBP5	15	Verified
YOR047C	STD1	15	Verified
YOR048C	RAT1	15	Verified
YOR049C	RSB1	15	Verified
YOR050C		15	Dubious
YOR051C	ETT1	15	Verified
YOR052C	TMC1	15	Verified
YOR053W		15	Dubious
YOR054C	VHS3	15	Verified
YOR055W		15	Dubious
YOR056C	NOB1	15	Verified
YOR057W	SGT1	15	Verified
YOR058C	ASE1	15	Verified
YOR059C	LPL1	15	Verified
YOR060C	SLD7	15	Verified
YOR061W	CKA2	15	Verified
YOR062C		15	Uncharacterized
YOR063W	RPL3	15	Verified
YOR064C	YNG1	15	Verified
YOR065W	CYT1	15	Verified
YOR066W	MSA1	15	Verified
YOR067C	ALG8	15	Verified
YOR069W	VPS5	15	Verified
YOR068C	VAM10	15	Verified
YOR070C	GYP1	15	Verified
YOR071C	NRT1	15	Verified
YOR072W		15	Uncharacterized
YOR072W-A		15	Dubious
YOR072W-B		15	Uncharacterized
YOR073W	SGO1	15	Verified
YOR074C	CDC21	15	Verified
YOR073W-A		15	Dubious
YOR075W	UFE1	15	Verified
YOR076C	SKI7	15	Verified
YOR077W	RTS2	15	Verified
YOR078W	BUD21	15	Verified
YOR079C	ATX2	15	Verified
YOR080W	DIA2	15	Verified
YOR081C	TGL5	15	Verified
YOR082C		15	Dubious
YOR083W	WHI5	15	Verified
YOR084W	LPX1	15	Verified
YOR085W	OST3	15	Verified
YOR086C	TCB1	15	Verified
YOR087W	YVC1	15	Verified
YOR089C	VPS21	15	Verified
YOR090C	PTC5	15	Verified
YOR091W	TMA46	15	Verified
YOR092W	ECM3	15	Verified
YOR093C	CMR2	15	Uncharacterized
YOR094W	ARF3	15	Verified
YOR095C	RKI1	15	Verified
YOR096W	RPS7A	15	Verified
YOR097C		15	Uncharacterized
YOR098C	NUP1	15	Verified
YOR099W	KTR1	15	Verified
YOR100C	CRC1	15	Verified
YOR101W	RAS1	15	Verified
YOR102W		15	Dubious
YOR103C	OST2	15	Verified
YOR104W	PIN2	15	Verified
YOR105W		15	Uncharacterized
YOR106W	VAM3	15	Verified
YOR108W	LEU9	15	Verified
YOR108C-A		15	Dubious
YOR109W	INP53	15	Verified
YOR110W	TFC7	15	Verified
YOR111W		15	Uncharacterized
YOR112W	CEX1	15	Verified
YOR113W	AZF1	15	Verified
YOR114W	DPI34	15	Uncharacterized
YOR115C	TRS33	15	Verified
YOR116C	RPO31	15	Verified
YOR117W	RPT5	15	Verified
YOR118W	RTC5	15	Verified
YOR119C	RIO1	15	Verified
YOR120W	GCY1	15	Verified
YOR121C		15	Dubious
YOR122C	PFY1	15	Verified
YOR123C	LEO1	15	Verified
YOR124C	UBP2	15	Verified
YOR125C	CAT5	15	Verified
YOR126C	IAH1	15	Verified
YOR127W	RGA1	15	Verified
YOR128C	ADE2	15	Verified
YOR129C	AFI1	15	Verified
YOR130C	ORT1	15	Verified
YOR131C		15	Verified
YOR132W	VPS17	15	Verified
YDR385W	EFT2	15	Verified
YOR134W	BAG7	15	Verified
YOR135C	IRC14	15	Dubious
YOR136W	IDH2	15	Verified
YOR137C	SIA1	15	Verified
YOR138C	RUP1	15	Verified
YOR139C		15	Dubious
YOR140W	SFL1	15	Verified
YOR141C	ARP8	15	Verified
YOR142W	LSC1	15	Verified
YOR143C	THI80	15	Verified
YOR144C	ELG1	15	Verified
YOR145C	PNO1	15	Verified
YOR146W		15	Dubious
YOR147W	MDM32	15	Verified
YOR148C	SPP2	15	Verified
YOR149C	SMP3	15	Verified
YOR150W	MRPL23	15	Verified
YOR151C	RPB2	15	Verified
YOR152C	ATG40	15	Verified
YOR153W	PDR5	15	Verified
YOR154W	SLP1	15	Verified
YOR155C	ISN1	15	Verified
YOR156C	NFI1	15	Verified
YOR157C	PUP1	15	Verified
YOR158W	PET123	15	Verified
YOR159C	SME1	15	Verified
YOR160W	MTR10	15	Verified
YOR161C	PNS1	15	Verified
YOR161W-A		15	Dubious
YOR161W-B		15	Dubious
YOR161C-C		15	Uncharacterized
YOR162C	YRR1	15	Verified
YOR163W	DDP1	15	Verified
YOR164C	GET4	15	Verified
YOR165W	SEY1	15	Verified
YOR166C	SWT1	15	Verified
YOR167C	RPS28A	15	Verified
YOR168W	GLN4	15	Verified
YOR169C		15	Dubious
YOR170W		15	Dubious
YOR171C	LCB4	15	Verified
YOR172W	YRM1	15	Verified
YOR173W	DCS2	15	Verified
YOR174W	MED4	15	Verified
YOR175C	ALE1	15	Verified
YOR176W	HEM15	15	Verified
YOR177C	MPC54	15	Verified
YOR178C	GAC1	15	Verified
YOR179C	SYC1	15	Verified
YOR180C	DCI1	15	Verified
YOR181W	LAS17	15	Verified
YOR182C	RPS30B	15	Verified
YOR183W	FYV12	15	Uncharacterized
YOR184W	SER1	15	Verified
YOR185C	GSP2	15	Verified
YOR186W		15	Uncharacterized
YOR186C-A		15	Dubious
YOR187W	TUF1	15	Verified
YOR188W	MSB1	15	Verified
YOR189W	IES4	15	Verified
YOR190W	SPR1	15	Verified
YOR191W	ULS1	15	Verified
YOR192C	THI72	15	Verified
YOR193W	PEX27	15	Verified
YOR194C	TOA1	15	Verified
YOR195W	SLK19	15	Verified
YOR196C	LIP5	15	Verified
YOR197W	MCA1	15	Verified
YOR198C	BFR1	15	Verified
YOR200W		15	Dubious
YOR201C	MRM1	15	Verified
YOR202W	HIS3	15	Verified
YOR203W		15	Dubious
